"layer","layer_role","x","y","visual_label","behavior","parameter","modifiers","purpose","usage_notes"
"9","Dynamic mixed Excel/Vscode layer","5","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","7","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","8","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","9","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","10","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","11","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","12","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","0","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","1","1","Ctrl+Shift+~","Key Press","`","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+`.","Sends L Ctrl+L Shift+`."
"9","Dynamic mixed Excel/Vscode layer","2","1","Bootloader","Bootloader","","","Evolved (selected): Bootloader",""
"9","Dynamic mixed Excel/Vscode layer","3","1","Alt+D","Key Press","D","L Alt","Evolved (selected): Sends L Alt+D.","Sends L Alt+D."
"9","Dynamic mixed Excel/Vscode layer","4","1","Ctrl+D","Key Press","D","L Ctrl","Evolved (selected): Sends L Ctrl+D.","Sends L Ctrl+D."
"9","Dynamic mixed Excel/Vscode layer","5","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","7","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","8","1","Alt+F","Key Press","F","L Alt","Evolved (selected): Sends L Alt+F.","Sends L Alt+F."
"9","Dynamic mixed Excel/Vscode layer","9","1","Ctrl+,","Key Press","<","L Ctrl","Evolved (selected): Sends L Ctrl+<.","Sends L Ctrl+<."
"9","Dynamic mixed Excel/Vscode layer","10","1","Ctrl+Shift+Right","Key Press","RightArrow","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+RightArrow.","Sends L Ctrl+L Shift+RightArrow."
"9","Dynamic mixed Excel/Vscode layer","11","1","Ctrl+Shift+Down","Key Press","DownArrow","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+DownArrow.","Sends L Ctrl+L Shift+DownArrow."
"9","Dynamic mixed Excel/Vscode layer","12","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","0","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","1","2","Ctrl+Shift+J","Key Press","J","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+J.","Sends L Ctrl+L Shift+J."
"9","Dynamic mixed Excel/Vscode layer","2","2","Ctrl+`","Key Press","`","L Ctrl","Evolved (selected): Sends L Ctrl+`.","Sends L Ctrl+`."
"9","Dynamic mixed Excel/Vscode layer","3","2","Tab","Key Press","Tab","","Evolved (selected): Sends Tab.","Sends Tab."
"9","Dynamic mixed Excel/Vscode layer","4","2","Ctrl+Shift+E","Key Press","E","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+E.","Sends L Ctrl+L Shift+E."
"9","Dynamic mixed Excel/Vscode layer","5","2","Ctrl+J","Key Press","J","L Ctrl","Evolved (selected): Sends L Ctrl+J.","Sends L Ctrl+J."
"9","Dynamic mixed Excel/Vscode layer","7","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","8","2","Alt+Enter","Key Press","Enter","L Alt","Evolved (selected): Sends L Alt+Enter.","Sends L Alt+Enter."
"9","Dynamic mixed Excel/Vscode layer","9","2","f9","Key Press","F9","","Evolved (selected): Sends F9.","Sends F9."
"9","Dynamic mixed Excel/Vscode layer","10","2","Ctrl+0","Key Press","0","L Ctrl","Evolved (selected): Sends L Ctrl+0.","Sends L Ctrl+0."
"9","Dynamic mixed Excel/Vscode layer","11","2","Ctrl+P","Key Press","P","L Ctrl","Evolved (selected): Sends L Ctrl+P.","Sends L Ctrl+P."
"9","Dynamic mixed Excel/Vscode layer","12","2","Shift+Enter","Key Press","Enter","L Shift","Evolved (selected): Sends L Shift+Enter.","Sends L Shift+Enter."
"9","Dynamic mixed Excel/Vscode layer","0","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","1","3","Alt+=","Key Press","=","L Alt","Evolved (selected): Sends L Alt+=.","Sends L Alt+=."
"9","Dynamic mixed Excel/Vscode layer","2","3","Ctrl+F5","Key Press","F5","L Ctrl","Evolved (selected): Sends L Ctrl+F5.","Sends L Ctrl+F5."
"9","Dynamic mixed Excel/Vscode layer","3","3","Ctrl+Space","Key Press","Space","L Ctrl","Evolved (selected): Sends L Ctrl+Space.","Sends L Ctrl+Space."
"9","Dynamic mixed Excel/Vscode layer","4","3","Ctrl+S","Key Press","S","L Ctrl","Evolved (selected): Sends L Ctrl+S.","Sends L Ctrl+S."
"9","Dynamic mixed Excel/Vscode layer","5","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","7","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","8","3","Ctrl+Shift+N","Key Press","N","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+N.","Sends L Ctrl+L Shift+N."
"9","Dynamic mixed Excel/Vscode layer","9","3","Ctrl+\","Key Press","|","L Ctrl","Evolved (selected): Sends L Ctrl+|.","Sends L Ctrl+|."
"9","Dynamic mixed Excel/Vscode layer","10","3","Ctrl+Shift+Up","Key Press","UpArrow","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+UpArrow.","Sends L Ctrl+L Shift+UpArrow."
"9","Dynamic mixed Excel/Vscode layer","11","3","Ctrl++","Key Press","=","L Ctrl","Evolved (selected): Sends L Ctrl+=.","Sends L Ctrl+=."
"9","Dynamic mixed Excel/Vscode layer","12","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","3","4","coach_base","coach_base","","","Evolved (selected): coach_base",""
"9","Dynamic mixed Excel/Vscode layer","4","4","Ctrl+Shift+9","Key Press","9","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+9.","Sends L Ctrl+L Shift+9."
"9","Dynamic mixed Excel/Vscode layer","5","4","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","7","4","Ctrl+Shift++","Key Press","=","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+=.","Sends L Ctrl+L Shift+=."
"9","Dynamic mixed Excel/Vscode layer","8","4","Ctrl+Shift+;","Key Press",":","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+:.","Sends L Ctrl+L Shift+:."
"9","Dynamic mixed Excel/Vscode layer","4","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","5","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"9","Dynamic mixed Excel/Vscode layer","7","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","0","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","1","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","2","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","3","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","4","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","5","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","7","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","8","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","9","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","10","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","11","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","12","0","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","0","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","1","1","Ctrl+[","Key Press","{","L Ctrl","Evolved (selected): Sends L Ctrl+{.","Sends L Ctrl+{."
"10","Dynamic Vscode layer","2","1","F8","Key Press","F8","","Evolved (selected): Sends F8.","Sends F8."
"10","Dynamic Vscode layer","3","1","Shift+F5","Key Press","F5","L Shift","Evolved (selected): Sends L Shift+F5.","Sends L Shift+F5."
"10","Dynamic Vscode layer","4","1","Ctrl+Shift+\","Key Press","|","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+|.","Sends L Ctrl+L Shift+|."
"10","Dynamic Vscode layer","5","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","7","1","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","8","1","coach_mouse_lock","coach_mouse_lock","","","Evolved (selected): coach_mouse_lock",""
"10","Dynamic Vscode layer","9","1","coach_game_lock","coach_game_lock","","","Evolved (selected): coach_game_lock",""
"10","Dynamic Vscode layer","10","1","Shift+Alt+Up","Key Press","UpArrow","L Shift,L Alt","Evolved (selected): Sends L Shift+L Alt+UpArrow.","Sends L Shift+L Alt+UpArrow."
"10","Dynamic Vscode layer","11","1","Shift+Alt+A","Key Press","A","L Shift,L Alt","Evolved (selected): Sends L Shift+L Alt+A.","Sends L Shift+L Alt+A."
"10","Dynamic Vscode layer","12","1","Alt+Shift+D","Key Press","D","L Alt,L Shift","Evolved (selected): Sends L Alt+L Shift+D.","Sends L Alt+L Shift+D."
"10","Dynamic Vscode layer","0","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","1","2","Bluetooth","Bluetooth","BT_SEL 1","","Evolved (selected): Bluetooth: BT_SEL 1",""
"10","Dynamic Vscode layer","2","2","Bluetooth","Bluetooth","BT_SEL 0","","Evolved (selected): Bluetooth: BT_SEL 0",""
"10","Dynamic Vscode layer","3","2","f1","Key Press","F1","","Evolved (selected): Sends F1.","Sends F1."
"10","Dynamic Vscode layer","4","2","pageup_combo","Key Press","PageUp","","Evolved (selected): Sends PageUp.","Sends PageUp."
"10","Dynamic Vscode layer","5","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","7","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","8","2","pagedown_combo","Key Press","PageDown","","Evolved (selected): Sends PageDown.","Sends PageDown."
"10","Dynamic Vscode layer","9","2","Ctrl+N","Key Press","N","L Ctrl","Evolved (selected): Sends L Ctrl+N.","Sends L Ctrl+N."
"10","Dynamic Vscode layer","10","2","f10","Key Press","F10","","Evolved (selected): Sends F10.","Sends F10."
"10","Dynamic Vscode layer","11","2","f4","Key Press","F4","","Evolved (selected): Sends F4.","Sends F4."
"10","Dynamic Vscode layer","12","2","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","0","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","1","3","Shift+Alt+Right","Key Press","RightArrow","L Shift,L Alt","Evolved (selected): Sends L Shift+L Alt+RightArrow.","Sends L Shift+L Alt+RightArrow."
"10","Dynamic Vscode layer","2","3","Shift+F3","Key Press","F3","L Shift","Evolved (selected): Sends L Shift+F3.","Sends L Shift+F3."
"10","Dynamic Vscode layer","3","3","Ctrl+Shift+F5","Key Press","F5","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+F5.","Sends L Ctrl+L Shift+F5."
"10","Dynamic Vscode layer","4","3","Shift+Alt+Left","Key Press","LeftArrow","L Shift,L Alt","Evolved (selected): Sends L Shift+L Alt+LeftArrow.","Sends L Shift+L Alt+LeftArrow."
"10","Dynamic Vscode layer","5","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","7","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","8","3","Ctrl+M","Key Press","M","L Ctrl","Evolved (selected): Sends L Ctrl+M.","Sends L Ctrl+M."
"10","Dynamic Vscode layer","9","3","Down","Key Press","DownArrow","","Evolved (selected): Sends DownArrow.","Sends DownArrow."
"10","Dynamic Vscode layer","10","3","Ctrl+Shift+Enter","Key Press","Enter","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+Enter.","Sends L Ctrl+L Shift+Enter."
"10","Dynamic Vscode layer","11","3","Ctrl+]","Key Press","}","L Ctrl","Evolved (selected): Sends L Ctrl+}.","Sends L Ctrl+}."
"10","Dynamic Vscode layer","12","3","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","3","4","coach_base","coach_base","","","Evolved (selected): coach_base",""
"10","Dynamic Vscode layer","4","4","Ctrl+Shift+6","Key Press","6","L Ctrl,L Shift","Evolved (selected): Sends L Ctrl+L Shift+6.","Sends L Ctrl+L Shift+6."
"10","Dynamic Vscode layer","5","4","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","7","4","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","8","4","Ctrl+Q","Key Press","Q","L Ctrl","Evolved (selected): Sends L Ctrl+Q.","Sends L Ctrl+Q."
"10","Dynamic Vscode layer","4","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","5","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
"10","Dynamic Vscode layer","7","5","Transparen","Transparent","","","Evolved (selected): Transparent/reserved: falls through to lower active layer or does nothing if no lower binding applies.","Intentionally leaves the underlying layer behavior available."
